"","text","sentiment"
"397","Agency Reports Rare Jaguar Sighting in Mountains of Arizona","Neutral"
"398","US Asylum Seeker With Brain Tumor Granted Bond to Seek Care","Neutral"
"399","Oregon Mother  Son Succumb to Injuries From Rural House Fire","Negative"
"400","Caterpillar Offices Raided in Probe Related to Swiss Unit","Neutral"
"401","Subway  Tests Show Only  Trace  Soy in Chicken","Negative"
"402","Gianforte Says He Can Secure GOP Nomination for Zinke s Seat","Positive"
"403","Lawmakers Unveil  578 Billion Pentagon Spending Bill","Neutral"
"404","Fed Board Member Powell Says March Rate Hike Possible","Neutral"
"405","A Timeline of Jeff Sessions s Trump Ties and Meetings With Russia","Neutral"
"406","The Latest  House Dems Searching for Draft Health Care Bill","Neutral"
"407","Debate Prompts Garfield Creator to Clarify Cat s Gender","Neutral"
"408","Can t Pay Your Taxes  Here Are 6 Ways to Cope","Neutral"
"409","Dispatcher During Barracks Ambush Accuses Supervisor of Rape","Very Negative"
"410","Harvard Ordered to Reveal Financial Records of Influential Donor","Neutral"
"411","Threatening Note Signed  Muslim Slayer  Sent to NYC Mosque","Negative"
"412","Mississippi  Kansas Authorities Sort Out Deadly Crime Spree","Very Negative"
"413","The Bump Isn t Just Trump  What s Driving the Stock Rally","Negative"
"414","Correction  School Funding Kansas Story","Neutral"
"415","2 Charged With Trying to Bring Loaded Guns Onto Planes","Neutral"
"416","Police  Ohio Carjacking Duo Stymied by Stick Shift","Negative"
"417","Arkansas Moves to Separate King and Lee Holiday","Neutral"
"418","Kansas Supreme Court Finds State Underfunds Schools","Positive"
"419","The Latest  Kansas Leaders Say Work Started on Schools Law","Neutral"
"420","Senate Committee Backs Trump Pick to Run Medicare  Medicaid","Neutral"
"421","Navy   Corrective Measures  Taken After Trump Flag Display","Neutral"
"422","Senator Asks Treasury to Examine Trump Foreign Associates","Neutral"
"423","U S  Court Rejects Bid to Overturn NYC Law on Sale of Dogs  Cats","Very Negative"
"424","Almost 100 000 Tune In to Watch Giraffe Give Birth at New York Zoo","Neutral"
"425","Jeff Sessions  Statements to Congress About Russia Contacts","Neutral"
"426","Native American Bones Stolen From Ohio Grave to Be Reburied","Negative"
"427","Charlton Heston Rant Rattled Judge  Court Tosses Murder Case","Very Negative"
"428","Pence  Not Trump  to Give Notre Dame Commencement Address","Neutral"
"429","President Trump  an Unlikely Champion of Affordable Child Care","Neutral"
"430","GOP  Dem Foes of Health Care Bill in Scavenger Hunt for Copy","Neutral"
"431","Lawyers Want Civil Claims in Deadly Bus Crash Put on Hold","Very Negative"
"432","Indian in US for Snowshoe Contest Is Accused of Sex Abuse","Very Negative"
"433","New Interior Sec y Ponies Up to Work at First Day in Office","Neutral"
"434","Federal Judge Tosses SEC Suit Against Texas Attorney General","Neutral"
"435","Virgin Galactic Makes Satellite Launch Service New Company","Neutral"
"436","School Principal  Trump Chants Crossed Line Into Hate Speech","Negative"
"437","Kennedy Library Picks Obama for  Profiles in Courage  Award","Very Positive"
"438","Ex Deputy Accused of Sexually Assaulting Female Inmates","Negative"
"439","Senate Approves Carson for Housing Secretary Job","Neutral"
"440","Senate Democratic Leader Says Attorney General Sessions Should Resign","Neutral"
"441","The Latest  Perry Sworn In as Energy Secretary","Neutral"
"442","Gambler Loses Bid to Dismiss Insider Trading Case After FBI Leaks","Very Negative"
"443","Ben Carson Is Confirmed as HUD Secretary","Neutral"
"444","3 Teens Accused in Dozens of Ohio Robberies  Carjackings","Negative"
"445","Man Accused of Threats to Rep  Lewis  Staff Appears in Court","Very Negative"
"446","Hundreds Rally Against Hate After Cemetery Damage  Threats","Very Negative"
"447","Booze Bill Raises Ethics Question in Kentucky s Legislature","Neutral"
"448","The Interior Secretary  and the Horse He Rode in On","Neutral"
"449","Illinois Man Dies  Raising Midwestern Storm Death Toll to 4","Very Negative"
"450","Barack Obama Named Recipient of JFK Profile in Courage Award","Very Positive"
"451","The Latest  New Entertainment Complex Opening at Graceland","Negative"
"452","Coach Holds Hands With Teen as Jury Decides Sex Abuse Case","Negative"
"453","Don t Fear Your Mobile Wallet","Negative"
"454","The Latest  Flood Risk Greatly Reduced in Protest Camp Area","Very Negative"
"455","US Average 30 Year Mortgage Rate Falls to 4 10 Percent","Negative"
"456","Former NAACP Leader Rachel Dolezal Gets New African Name","Neutral"
"457","Man Indicted on Charges of Lighting War Veteran on Fire","Neutral"
"458","United to Start Direct Hawaii To Denver Flight in June","Neutral"
"459","MS 13 Gang Suspects Indicted in Slayings of 3 Teenagers","Neutral"
"460","Markets Right Now  US Stocks Pull Back From Record Highs","Positive"
"461","Grand Jury Subpoena Withdrawn in Violent Pipeline Clash","Very Negative"
"462","Officials  Airport Bag Handler Traded Stolen Guns for Drugs","Negative"
"463","Touring Warship  Trump Pushes Plan to Expand Military","Neutral"
"464","Park Shuts Road to Keep Mating Amphibians From Being Crushed","Negative"
"465","Pot Smoking  Growing Banned at Luxury Boston Condo Building","Negative"
"466","Accused Flight Attendant Unlikely to Get Maximum Sentence","Very Negative"
"467","Immigrant With Support in Illinois Town Released on Bond","Positive"
"468","Joe Biden  Attacks on News Media  Courts Are Dangerous","Very Negative"
"469","Cops  NY Woman Dies When Husband Swerves to Avoid Ambulance","Negative"
"470","US Jobless Claims Drop to Lowest Level Since 1973","Negative"
"471","Lawmaker Charged With Child Cruelty Won t Seek Re election","Negative"
"472","Acquittal  New Trial Rejected in Bridge Lane Closing Case","Negative"
"473","Man Given 8 Year Prison Sentence for Taking Bathroom Videos","Negative"
"474","California Today  Hefty Paychecks for Police Officers and Firefighters","Negative"
"475","California Billionaire Donates  5M to San Jose Flood Relief","Positive"
"476","Judge Threatens to Jail Lawyer in Facebook Live Hanging Case","Neutral"
"477","Biden  Not Mentioning Trump  Defends Free Press  Independent Judiciary","Neutral"
"478","Elvis Presley s Graceland Opens a New  45 Million Complex","Negative"
"479","Michael Jackson s Neverland Ranch Back on Market for  67M","Neutral"
"480","Trump Welcomes Stock Market Surge  Consumer Confidence on Twitter","Positive"
"481","Nissan Faces Safety Fine in Mississippi as Union Rally Looms","Positive"
"482","Report  Overloaded Cars Caused Connecticut Train Derailment","Negative"
"483","Abreu  I Was Close to Trainer Accused of Smuggling","Negative"
"484","10 Things to Know for Today","Neutral"
"485","George W  Bush Warns Against  Isolationist Tendency  in US","Neutral"
"486","Beloved Railroad Seen in  La La Land  Chugging Back to Life","Positive"
"487","Judge  Casey Anthony May Have Accidentally Killed Daughter","Negative"
"488","Across the Country  a Republican Push to Rein In Protesters","Neutral"
"489","White House Staff Told to Preserve Russia Related Materials","Neutral"
"490","Trump  Aboard Navy Carrier  Vows to Boost Defense Spending","Positive"
"491","Jailing of Officers Shakes Baltimore Criminal Justice System","Negative"
"492","Trump Getting Better at Using the Trappings of Office","Positive"
"493","Will Trump Pivot to a More Disciplined Pol Last This Time ","Positive"
"494","Senate Confirms Carson  Perry for Housing  Energy Posts","Neutral"
"495","Trump Trying to Find His Footing on Vexing Foreign Problems","Very Negative"
"496","6 Weeks Later  Senators Question Delay on Agriculture Pick","Negative"
"497","AP Explains  Trump s Office on Immigrant Crime","Negative"
"498","Florida Could Flip Burden of Proving  Stand Your Ground ","Negative"
"499","Jeff Sessions Recuses Himself From Russia Inquiry","Neutral"
"500","Cannons  Lasers  Drones  New Hope to Save Birds at Toxic Pit","Very Negative"
"501","83 Year Old in California Plane Crash Was Passionate Pilot","Negative"
"502","Sessions Steps Aside From Russia Probe Under Pressure","Neutral"
"503","Eek  Mouse Delays London To San Francisco Flight for 4 Hours","Negative"
"504","Mom Prom Charity Minded Retro Parties Spread Across Country","Neutral"
"505","Rwandan Man Involved in 1994 Genocide Gets 15 Year Sentence","Negative"
"506","Jurors in Aaron Hernandez Trial to View Double Murder Site","Negative"
"507","Jeff Sessions s Testimony on Russia Contacts","Neutral"
"508","VP Pence Pledges to  Lift Weight  of Obamacare","Neutral"
"509","Hundreds Chant  Coward   Amid Paul Ryan s Rhode Island Visit","Negative"
"510","Today in History","Neutral"
"511","Under Fire  Trump s Attorney General Removes Himself From Campaign Probes","Neutral"
"512","The Latest  Sessions Denies Meetings to Discuss Campaign","Negative"
"513","Corporations Show Support for Transgender Boy in Supreme Court Case","Very Positive"
"514","George W  Bush Warns Against  Isolationist Tendency  in US","Neutral"
"515","States Take Tougher Stance on Protests","Negative"
"516","Oregon House Fire Kills Four Children  Injures Three Others","Negative"
"517","Justice Dept  Sessions Spoke With Russian Ambassador in 2016","Neutral"
"518","Republican Unity on Health Care Is Elusive  Despite Trump s Support","Positive"
"519","10 Things to Know for Thursday","Neutral"
"520","Report  Former VP Joe Biden s Son Dating Late Son s Widow","Neutral"
"521","Mardi Gras Isn t Just in New Orleans","Neutral"
"522","Colorado Pot Club Measure Clears 1st Hurdle","Neutral"
"523","Attorney General Sessions Did Not Disclose Russia Contacts  Washington Post","Neutral"
"524","In Speech  Trump Tests a New Tactic  Toning It Down","Negative"
"525","The Latest  Hawaii Bill on Commercial Fishing Industry Dies","Negative"
"526","How Trump s  Merit Based  Immigration System Might Work","Positive"
"527","Trump s Call for School Vouchers Is a Return to a Campaign Pledge","Neutral"
"528","California Gang Member Charged With Killing Police Officer","Negative"
"529","Prosecutor  Indiana Officers Justified in Fatal Shooting","Negative"
"530"," div Jon Huntsman Is in Running to Be Ambassador to Russia  div ","Neutral"
"531","Georgia Couple Headed to Prison For Racial Threats","Very Negative"
"532","Republican Issa Joins Bipartisan House Caucus on Climate Change","Neutral"
"533","Trump Moves to Become Master of His Own Messages","Neutral"
"534","Senate Deal to End Illinois Budget Impasse Grinds to Halt","Negative"
"535","Behind Scenes  Ivanka Encouraged Trump  8217 s Change of Tone  Sources","Neutral"
"536","House Panel to Probe Possible Russia Trump Campaign Collusion  Democrat","Negative"
"537","Obama Administration Rushed to Preserve Intelligence of Russian Election Hacking","Neutral"
"538","White House Aides Told to Preserve Materials in Russia Probe  Source","Neutral"
"539","Prosecutors Urge Judge to Reject Latest Polanski Motion","Negative"
"540","Clarification  Dreamer Immigrant Detained Story","Neutral"
"541","US Judge Clears Arkansas Police Officers in Backseat Suicide","Negative"
"542","Arrest Made in Fatal Shooting of 8 Year Old Houston Girl","Negative"
"543","Firefighters Rescue Arizona Man Trapped in Flooded Minivan","Negative"
"544","A Debate  Should the Justice Department Police the Police ","Neutral"
"545","Icahn Selling Trump Taj Mahal Casino to Hard Rock","Negative"
"546","Senate Will Weigh In on H  R  McMaster s Appointment","Neutral"
"547","Harley Davidson Lobbyist Warned Against Tariffs","Negative"
"548","Deported Texas Man s Lawyer  Policy Goes After Good People","Positive"
"549","US Judge Defers Ruling in Kansas Voting Citizenship Case","Neutral"
"550","Miriam Colon  Iconic US Latina Movie  Theater Actress  Dies","Negative"
"551","Montana Activists Ramp Up Campaign Against Culling Yellowstone Bison","Neutral"
"552","Revolutionary War Era Home Demolished for Highway Project","Positive"
"553","St  Louis Jury Rejects Lawsuit Against Johnson   Johnson","Negative"
"554","Driver of Church Van That Hit Train  Killing 1  Is Sentenced","Negative"
"555","FDA Approves First Drug to Limit Frequent Waking to Urinate","Negative"
"556","Immigration Judges Exempt From Trump s Federal Hiring Freeze","Negative"
"557","Ski Resort Worker Slips  Dies After Tumble Down Steep Trail","Very Negative"
"558","Mexican Sewage Spill Flares US Noses and Tempers","Negative"
"559","Warming  Taller Shrubs May Affect Birds Breeding on Tundra","Neutral"
"560","Singer Trey Songz Declines Plea Offer in Assault Case","Very Negative"
"561","Ingrid LaFleur  Artist and Curator  Enters Detroit s Mayoral Race","Neutral"
"562","Tracking Tech Helps Teams Know When to Practice  Rest  Sub","Positive"
"563","Nissan Accused of Wrongly Blocking Union Activity at Plant","Very Negative"
"564","Oklahoma Native American Tribe Sues Energy Companies for Quake Damage","Very Negative"
"565","Interior Sec  Zinke Promises Review of Coal Leasing Program","Neutral"
"566","Report  VA Not Tracking True Health Care Delays in 2 States","Neutral"
"567","Texas Medical Board Orders Probation for Cancer Doctor","Negative"
"568","Guest Lecturer Calls Protesting Students  Seriously Scary ","Very Negative"
"569","How Major US Stock Market Indexes Fared on Friday","Neutral"
"570","Power Plant Restarted at California s Troubled Oroville Dam","Negative"
"571","FCC Approves Waivers to Track Jewish Center Threats","Negative"
"572","Michigan Offers to Prevent or Delay School Closures","Negative"
"573","Police Officer Caught on Video Throwing Student Down Resigns","Negative"
"574","The Top 10 Songs and Albums on the iTunes Store","Neutral"
"575","Massachusetts to Plug Gap if Congress Blocks Planned Parenthood Funds","Neutral"
"576","Uber Deploys Secret Weapon Against Undercover Regulators","Neutral"
"577","U S  State Department Criticized Over Quiet Release of Human Rights Report","Negative"
"578","For Trump and DeVos  a Florida Private School Is a Model for Choice","Neutral"
"579","Long Walk Home Gets a Lot Easier After Gift for UPS Employee","Neutral"
"580","Pence Says His Private Email Use Was Not the Same as Clinton s","Neutral"
"581","Jon Seda Stays on Right Side of Law in  Chicago Justice ","Positive"
"582","US Snuffs Pot Fans  Plans to Party on Tribal Land Near Vegas","Neutral"
"583","Duke Energy Shareholders Meeting to Be Online Only Affair","Neutral"
"584","After 44 Days  Hearings End for Giant Telescope in Hawaii","Neutral"
"585","Three Trump Associates Who Changed Their Story on Russia","Neutral"
"586","Gay Moment Nixes  Beauty and the Beast  at Alabama Drive In","Positive"
"587","Texas Man Convicted of Stealing Comic Books Held as Evidence","Very Negative"
"588","College Student Suffers Severe Reaction After Hazing Involving Peanut Butter","Very Negative"
"589","Woman Who Streamed Minnesota Shooting Charged in Assault","Negative"
